ID,Avg ADI,Max ADI,Min ADI,SVI1,SVI3,SVI4,SVI,MDI
042902018,48.6,74,18,0.233686957,0.196252174,0.383752174,0.25236087,14.16
045322018,66.7,85,36,0.320495238,0.160247619,0.459319048,0.325161905,14.16
015092018,83.88888889,97,58,-35.23665595,-23.3116881,-94.64645238,-94.70366905,#N/A
011442021,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
069152020,52.69565217,80,26,0.281248276,0.281334483,0.50802069,0.375465517,15.39
021842019,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
012552018,76.53333333,98,48,0.71088,0.08204,0.60966,0.62868,15.39
046122017,53,75,36,0.459538,0.15345,0.390582,0.377176,14.16
058892019,68.25,89,21,0.468933333,0.073683333,0.597366667,0.472016667,15.39
024442018,47.25,71,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
049642019,28,28,28,#N/A,#N/A,#N/A,#N/A,14.16
000582019,81.55555556,100,49,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
009782019,75.3,87,64,-99.52933,0.23094,-99.3484,-99.47561,14.16
020382018,68.25,89,21,0.468933333,0.073683333,0.597366667,0.472016667,15.39
019912018,46.52631579,100,22,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
074362020,84.90909091,93,75,0.63055,0.2751,0.625072222,0.496166667,14.16
056532018,77.375,89,63,0.518866667,0.202722222,0.501355556,0.463585185,14.16
048962018,75.57894737,95,47,0.6481625,0.0942,0.51075,0.5544,14.16
012762018,74.77272727,100,52,0.491384615,0.126715385,0.580538462,0.468,14.16
012932018,43.42307692,79,19,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
032022021,38.95,68,17,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
046942019,63.4,90,34,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
035782021,43.42307692,79,19,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
061592017,38.5,57,27,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
030392020,43.42307692,79,19,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
071622021,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
023762018,35.66666667,51,26,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
077322017,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
089372021,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
037652018,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
086802020,63.4,90,34,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
028162018,55.27272727,79,22,0.393015385,0.096069231,0.543069231,0.392561538,14.16
004302018,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
063412021,67.6,84,51,0.441716,0.224812,0.520876,0.444896,14.16
048522021,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,15.39
067722019,51.2173913,96,2,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
019422020,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
060232017,36.57142857,62,16,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
006912017,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
025072017,74.77272727,100,52,0.491384615,0.126715385,0.580538462,0.468,14.16
026442019,80,85,77,0.491384615,0.126715385,0.580538462,0.468,14.16
042042018,73.77777778,88,55,0.530916667,0.093941667,0.610875,0.513091667,14.16
023452019,55.14285714,70,39,-62.03813125,0.2024125,-61.84456875,-62.0160375,14.16
073652017,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,15.39
037752021,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
030842021,56.15,100,25,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
022682021,62.46153846,84,22,0.38214,0.11101,0.52928,0.36114,14.16
059312018,72.83333333,80,61,0.63055,0.2751,0.625072222,0.496166667,14.16
073072017,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
006332018,56.5,87,39,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
072362018,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
068832017,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,14.16
060982020,54.1,100,19,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
011212020,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,15.39
001902018,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
073932018,68.5,96,43,0.489333333,0.088433333,0.570116667,0.473,14.16
047062021,81.55555556,100,49,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
045232017,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
006442017,67.5,88,44,0.63055,0.2751,0.625072222,0.496166667,14.16
012092019,76.44444444,93,58,0.63055,0.2751,0.625072222,0.496166667,#N/A
073002018,46.5,83,27,0.233686957,0.196252174,0.383752174,0.25236087,14.16
013052017,56.39130435,96,21,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
019052018,67.5,88,44,0.63055,0.2751,0.625072222,0.496166667,14.16
058242020,46.5,83,27,0.233686957,0.196252174,0.383752174,0.25236087,14.16
043082019,83.42307692,100,66,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
053812018,90.44444444,100,74,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
007702018,54.1,100,19,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
061452018,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
057282017,75.57894737,95,47,0.6481625,0.0942,0.51075,0.5544,14.16
029942019,48.6,74,18,0.233686957,0.196252174,0.383752174,0.25236087,14.16
022862019,87.125,97,77,0.71088,0.08204,0.60966,0.62868,14.16
063002019,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
036362020,64.0625,84,34,0.488591803,0.451765574,0.481355738,0.491429508,14.16
026472019,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
020452021,58.09090909,76,42,0.518866667,0.202722222,0.501355556,0.463585185,14.16
006422020,56.45454545,85,37,0.459538,0.15345,0.390582,0.377176,14.16
051072019,71.58333333,94,54,0.488591803,0.451765574,0.481355738,0.491429508,15.39
061632018,48.6,74,18,0.233686957,0.196252174,0.383752174,0.25236087,14.16
019352019,66.5,95,38,0.381288889,0.112755556,0.484477778,0.358405556,14.16
038722017,71.58333333,94,54,0.488591803,0.451765574,0.481355738,0.491429508,15.39
090332018,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
081832017,86.8,98,70,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
043082018,83.42307692,100,66,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
039772019,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
067262020,74.85714286,86,60,0.432283333,0.07975,0.568616667,0.432433333,14.16
068522018,53.79166667,94,17,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
060352019,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
057062018,85.75,100,64,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
059902017,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
048502018,65.10526316,99,25,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
088302019,78,85,69,0.432283333,0.07975,0.568616667,0.432433333,14.16
075602021,43.42307692,79,19,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
084212021,56.85714286,73,44,0.281248276,0.281334483,0.50802069,0.375465517,14.16
001412019,71.58333333,94,54,0.488591803,0.451765574,0.481355738,0.491429508,14.16
072072020,88.11111111,99,75,0.52862,0.09124,0.62682,0.51598,14.16
086952017,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
094092021,81.23529412,100,45,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
010902021,51.09090909,90,20,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
023872019,75.75,92,64,0.432283333,0.07975,0.568616667,0.432433333,14.16
064742020,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
075772020,73,88,55,0.520988889,0.158866667,0.426077778,0.414422222,14.16
094802017,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
044142020,67.5,88,44,0.63055,0.2751,0.625072222,0.496166667,14.16
091942019,61.2,85,49,0.520988889,0.158866667,0.426077778,0.414422222,15.39
022452019,56.41666667,100,32,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
054772018,46.5,83,27,0.233686957,0.196252174,0.383752174,0.25236087,#N/A
060552021,55.61111111,99,32,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
000262018,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
088772017,82,93,76,0.432283333,0.07975,0.568616667,0.432433333,14.16
051392017,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,15.39
048522018,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,15.39
056732017,42.5,76,18,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
001782018,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
045062020,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
096282021,48.64285714,85,19,0.543782738,0.487894048,0.406445238,0.486645833,14.69
031852020,56.15,100,25,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
024162019,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
017222021,51.28571429,98,10,0.338725806,0.222064516,0.459270968,0.3231,14.69
093672021,63.47058824,88,43,0.281248276,0.281334483,0.50802069,0.375465517,15.39
031112019,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
049652021,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
036192020,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
069282018,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
055442019,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,14.16
001282018,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
016302021,48.86363636,96,20,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
030842019,56.15,100,25,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
004412017,65.10526316,99,25,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
077872019,64.2,77,45,0.432283333,0.07975,0.568616667,0.432433333,14.16
079542018,42.25,100,16,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
081862018,56.39130435,96,21,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
006242020,63.4,90,34,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
010992019,51.8125,88,35,0.520988889,0.158866667,0.426077778,0.414422222,14.16
027122017,51.5,65,37,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
036532017,48.6,74,18,0.233686957,0.196252174,0.383752174,0.25236087,14.16
056222018,74.77272727,100,52,0.491384615,0.126715385,0.580538462,0.468,14.16
020242021,56.15,100,25,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
014822019,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
072522019,91.7,100,79,-64.95274448,-61.73817408,-63.50336224,-64.98671904,14.16
049852020,67.83333333,76,60,0.491384615,0.126715385,0.580538462,0.468,14.16
092142019,74.77272727,100,52,0.491384615,0.126715385,0.580538462,0.468,14.16
031562017,56.8,83,37,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
032882019,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
038332017,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
031942017,74.71428571,87,59,0.506022222,0.186466667,0.557566667,0.477822222,14.16
039222021,75.36,100,43,0.543782738,0.487894048,0.406445238,0.486645833,14.69
068062017,82.375,91,65,0.468933333,0.073683333,0.597366667,0.472016667,15.39
047212019,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,14.16
068232020,42.95833333,98,19,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
015942019,56.5,87,39,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
084422019,49.41666667,75,27,0.40166,0.19984,0.58588,0.40802,14.16
050682017,66.5,95,38,0.381288889,0.112755556,0.484477778,0.358405556,14.16
032132018,51.42857143,66,36,0.233686957,0.196252174,0.383752174,0.25236087,14.16
089322017,55.61111111,99,32,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
097132018,81.06666667,100,15,0.739527273,0.086218182,0.6352,0.655354545,17.64
028672018,69.63636364,87,52,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
041302019,55.85714286,71,37,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
018772018,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
018162017,76.44444444,93,58,0.63055,0.2751,0.625072222,0.496166667,14.16
092712019,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,14.16
007202020,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
063782021,74.77272727,100,52,0.491384615,0.126715385,0.580538462,0.468,14.16
073052018,67.5,88,44,0.63055,0.2751,0.625072222,0.496166667,14.16
024372020,56.2,82,22,0.432283333,0.07975,0.568616667,0.432433333,14.16
075212021,46.5,83,27,0.233686957,0.196252174,0.383752174,0.25236087,14.16
006092017,56.15,100,25,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
046162019,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
092592017,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
045252021,86.5,94,80,0.47962,0.06334,0.515,0.40898,14.16
007642021,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
021172020,42.5,76,18,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
014282020,81.55555556,100,49,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
029812019,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
033462017,68.5,89,46,0.518866667,0.202722222,0.501355556,0.463585185,14.16
065302017,81.23529412,100,45,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
092192017,84.85,100,65,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
041572018,38.95,68,17,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
067582020,51.8125,88,35,0.520988889,0.158866667,0.426077778,0.414422222,14.16
089352017,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,15.39
017882018,79.4,90,70,0.52862,0.09124,0.62682,0.51598,14.16
038212021,56.15,100,25,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
026782019,77.375,89,63,0.518866667,0.202722222,0.501355556,0.463585185,15.39
043872018,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
068452018,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
055962020,85.5,92,81,0.47962,0.06334,0.515,0.40898,14.16
058182018,77.375,89,63,0.518866667,0.202722222,0.501355556,0.463585185,14.16
029512019,81.23529412,100,45,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
048622019,97.8,100,95,-64.95274448,-61.73817408,-63.50336224,-64.98671904,15.39
015352018,55.61111111,99,32,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
092342017,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
068182018,78.66666667,95,54,0.740583333,0.088716667,0.628091667,0.640566667,14.16
040322021,81.88888889,92,69,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
038522021,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
012632018,42.5,76,18,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
018182017,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
061132021,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
033062021,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
014042018,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
025892017,70.52173913,96,42,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
070062020,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,15.39
013742017,48.86363636,96,20,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
080122017,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,15.39
008262017,83.42307692,100,66,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
014092017,67.5,88,44,0.63055,0.2751,0.625072222,0.496166667,14.16
034662021,56.8,83,37,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
078152017,66.59375,96,31,0.320495238,0.160247619,0.459319048,0.325161905,15.39
020082018,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
057302021,52.8,65,36,0.459538,0.15345,0.390582,0.377176,14.16
026252021,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
052132017,73,73,73,0.233686957,0.196252174,0.383752174,0.25236087,14.16
090312019,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
097212017,55.61111111,99,32,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
048032021,56.45454545,85,37,0.459538,0.15345,0.390582,0.377176,14.16
057192018,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
000622019,68.25,89,21,0.468933333,0.073683333,0.597366667,0.472016667,14.16
040212018,55.61111111,99,32,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
032202019,66.5,95,38,0.381288889,0.112755556,0.484477778,0.358405556,14.16
028362021,67.625,96,52,0.530916667,0.093941667,0.610875,0.513091667,14.16
000872019,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
033112019,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,14.16
003462018,52,57,47,0.459538,0.15345,0.390582,0.377176,14.16
005572018,71.58333333,94,54,0.488591803,0.451765574,0.481355738,0.491429508,14.16
016142019,71,79,63,0.520988889,0.158866667,0.426077778,0.414422222,#N/A
007052020,66.375,100,35,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
040762017,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
065852020,66.85714286,100,31,0.320495238,0.160247619,0.459319048,0.325161905,15.39
023782018,57.16666667,78,32,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
010542020,77,96,40,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
055252017,58.13333333,100,37,0.459538,0.15345,0.390582,0.377176,14.16
011292019,83.88888889,97,58,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
093872017,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,#N/A
043112018,38.91304348,98,16,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
048472018,36,53,23,-41.16701667,0.167404167,-41.20337917,-41.25182917,15.39
030412019,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
027122019,51.5,65,37,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
091712017,53.79166667,94,17,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
009552020,66.38095238,95,42,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
028282018,76.56666667,100,35,0.459538,0.15345,0.390582,0.377176,14.16
001622018,44.83333333,52,36,0.233686957,0.196252174,0.383752174,0.25236087,15.39
063072019,81.6,89,75,0.468933333,0.073683333,0.597366667,0.472016667,15.39
003112017,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
079522018,68.1,89,54,0.518866667,0.202722222,0.501355556,0.463585185,14.16
040622019,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,15.39
005412018,61.83333333,90,45,0.233686957,0.196252174,0.383752174,0.25236087,14.16
042632021,76,100,40,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
051742017,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
015762018,55.61111111,99,32,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
045072018,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
050062020,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
031052021,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
044442019,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
053062019,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
064042017,65.10526316,99,25,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
023742019,41.38461538,100,10,-64.95274448,-61.73817408,-63.50336224,-64.98671904,14.16
095372020,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
094432021,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
027902020,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
045192019,64,88,35,0.459538,0.15345,0.390582,0.377176,14.16
019102020,59.81818182,81,41,0.520988889,0.158866667,0.426077778,0.414422222,14.16
082862020,62.46153846,84,22,0.38214,0.11101,0.52928,0.36114,14.16
048712017,58.09090909,76,42,0.518866667,0.202722222,0.501355556,0.463585185,14.16
028282019,76.56666667,100,35,0.459538,0.15345,0.390582,0.377176,14.16
060682021,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
062812018,65.13333333,90,42,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
094392017,28,48,17,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
040442018,59.85714286,81,21,0.520988889,0.158866667,0.426077778,0.414422222,14.16
040332020,77.92307692,97,57,0.553753846,0.088992308,0.502515385,0.507276923,14.16
064112020,38.91304348,98,16,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
094602020,53,79,21,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
051872017,46.5,83,27,0.233686957,0.196252174,0.383752174,0.25236087,14.16
023382020,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
042592019,77.5,98,60,0.520988889,0.158866667,0.426077778,0.414422222,14.16
005072020,60,86,49,0.281248276,0.281334483,0.50802069,0.375465517,14.16
016272018,83.88888889,97,58,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
040632017,83.42307692,100,66,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
030972019,18.36,62,2,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
026242019,56.41666667,100,32,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
040902020,78.5,92,56,0.52862,0.09124,0.62682,0.51598,14.16
000272017,38.95,68,17,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
002982017,70.33333333,91,52,-41.16701667,0.167404167,-41.20337917,-41.25182917,15.39
082122020,73.77777778,88,55,0.530916667,0.093941667,0.610875,0.513091667,15.39
077402018,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
059212018,60,81,21,0.40166,0.19984,0.58588,0.40802,14.16
036852018,52.69565217,80,26,0.281248276,0.281334483,0.50802069,0.375465517,15.39
054812019,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
070952020,36.57142857,62,16,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
041422020,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
039832019,56.39130435,96,21,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
077122018,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
002952020,38.72727273,57,19,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
029582019,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
075502017,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
000482020,76,100,40,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
058432019,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
043372018,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
005112020,74.83333333,100,43,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
079042021,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
042912018,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
063272017,76.56666667,100,35,0.459538,0.15345,0.390582,0.377176,14.16
089912021,67.625,96,52,0.530916667,0.093941667,0.610875,0.513091667,14.16
069822017,51.09090909,90,20,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
094302017,84.85,100,65,-14.36058806,-14.49820224,-14.44270075,-14.38701269,#N/A
042512018,55.61111111,99,32,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
046362020,70.52173913,96,42,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
075112017,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
033092019,82.18181818,99,61,0.6481625,0.0942,0.51075,0.5544,14.16
052072017,83.42307692,100,66,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
042912017,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
036552021,71.58333333,94,54,0.488591803,0.451765574,0.481355738,0.491429508,14.16
044402021,74,82,59,0.518866667,0.202722222,0.501355556,0.463585185,14.16
022412018,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
070202021,84.85,100,65,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
019352017,66.5,95,38,0.381288889,0.112755556,0.484477778,0.358405556,14.16
036252017,22.9047619,48,3,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
010352021,36.33333333,89,21,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
085472020,59.56521739,90,28,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
046072017,77,96,40,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
021192017,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
033062019,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
025132018,67.5,88,44,0.63055,0.2751,0.625072222,0.496166667,14.16
059572017,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
012422018,43.42307692,79,19,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
032202021,66.5,95,38,0.381288889,0.112755556,0.484477778,0.358405556,14.16
016892019,38.91304348,98,16,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
045002018,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
037072018,66.375,100,35,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
061602019,62.28571429,100,33,-64.95274448,-61.73817408,-63.50336224,-64.98671904,14.16
054992021,75,92,60,0.468933333,0.073683333,0.597366667,0.472016667,14.16
034922019,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,15.39
031952021,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
